,ABEV,ABUD,ABV,ABW,ACCOB,ADC,ADSO,AED,AFTI,BACA,BAS,BBR,BBRL,BEAM,BEER,BF,BFD,BJD,BORN,BREW,BRH,BUD,CCU,CDB,CDG,CDL,CEDC,CFN,CGAS,CHLN,CKB,CNB,CNWN,CREG,CU,CUE,DCS,DEO,DIL,DR,DRE,FAL,FALB,FO,GBL,GDS,GENBB,GHB,GRRR,GWT,HAN,HBL,HIR,HOOK,HTC,IBCO,JACQ,KNBWY,LONE,LQU,MGPI,MLB,MWGP,NBW,NDC,OLYB,PABT,PFB,PTBC,PTT,RAIN,RG,RGLD,RKY,ROX,RUM,RUP,SAM,SBR,SFR,SH,SLZ,STZ,SXC,TAP,TBVT,TFI,TFZ,THT,THTR,TYLR,VCO,VO,FARM,GMCR,JVA,PEET,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Momentum Factor,USREC
2010-03-31,,,78.16000366210938,,,,,,,,,,,,,,,,,,,50.45000076293945,37.5099983215332,,,,35.0099983215332,,,,,,,5.0,,,,67.44999694824219,,,,,,,,,,,,,,,,2.4800000190734863,,,,,,,7.679999828338623,,,,,,,,,,,,,,0.24500000476837158,,,52.2599983215332,,,,,-0.005000114440917969,,0.4675006866455078,,,,,,,45.349998474121094,,18.739999771118164,96.87000274658203,4.570000171661377,39.650001525878906,0.06309999999999999,0.0148,0.022099999999999998,0.0371,0
2010-04-30,,,84.3499984741211,,,,,,,,,,,,,,,,,,,48.45000076293945,43.150001525878906,,,,34.650001525878906,,,,,,,3.1600000858306885,,,,68.13999938964844,,,,,,,,,,,,,,,,2.509999990463257,,,,,,,7.769999980926514,,,,,,,,,,,,,,0.2800000011920929,,,57.0099983215332,,,,,18.385000228881836,,43.96500015258789,,,,,,,43.41999816894531,,18.709999084472656,72.76000213623047,5.239999771118164,39.619998931884766,0.02,0.0487,0.028900000000000002,0.0321,0
2010-06-30,,,86.2300033569336,,,,,,,,,,,,,,,,,,,48.0099983215332,43.09000015258789,,,,21.3799991607666,,,,,,,3.75,,,,62.7400016784668,,,,,,,,,,,,,,,,4.599999904632568,,,,,,,6.630000114440918,,,,,,,,,,,,,,0.35920000076293945,,,67.44999694824219,,,,,15.664999961853027,,0.10750007629394531,,,,,,,41.70000076293945,,15.09000015258789,25.700000762939453,5.050000190734863,39.27000045776367,-0.0557,-0.0181,-0.047,-0.029900000000000003,0
2010-08-31,,,94.69999694824219,,,,,,,,,,,,,,,,,,,51.970001220703125,57.939998626708984,,,,22.8799991607666,,,,,,,3.2899999618530273,,,,65.5,,,,,,,,,,,,,,,,6.670000076293945,,,,,,,6.590000152587891,,,,,,,,,,,,,,0.3700000047683716,,,65.70999908447266,,,,,16.6899995803833,,43.23000144958496,,,,,,,47.150001525878906,,14.210000038146973,30.81999969482422,4.410099983215332,34.279998779296875,-0.04769999999999999,-0.029500000000000002,-0.0196,-0.0018,0
2010-09-30,,,104.55999755859375,,,,,,,,,,,,,,,,,,,58.75,55.650001525878906,,,,22.31999969482422,,,,,,,3.130000114440918,,,,69.01000213623047,,,,,,,,,,,,,,,,7.590000152587891,,,,,,,7.849999904632568,,,,,,,,,,,,,,0.4000000059604645,,,66.87000274658203,,,,,17.77500057220459,,0.6000003814697266,,,,,,,47.78499984741211,,16.0,31.190000534057617,4.150000095367432,34.22999954223633,0.09539999999999998,0.039599999999999996,-0.0317,0.013500000000000002,0
2010-11-30,,,116.0,,,,,,,,,,,,,,,,,,,54.939998626708984,56.22999954223633,,,,24.030000686645508,,,,,,,2.9800000190734863,,,,71.66000366210938,,,,,,,,,,,,,,,,6.619999885559082,,,,,,,9.109999656677246,,,,,,,,,,,,,,0.33329999446868896,,,81.68000030517578,,,,,0.0,,,,,,,,,48.41999816894531,,17.420000076293945,37.08000183105469,3.969899892807007,38.130001068115234,0.006,0.0377,-0.0088,0.0254,0
2010-12-31,,,26.209999084472656,,,,,,,,,,,,,,,,,,,57.09000015258789,60.349998474121094,,,,22.899999618530273,,,,,,,3.049999952316284,,,,74.33000183105469,,,,,,,,,,,,,,,,7.389999866485596,,,,,,,11.039999961853027,,,,,,,,,,,,,,0.3598000109195709,,,95.08999633789062,,,,,22.139999389648438,,,,,,,,,48.0,,17.799999237060547,32.86000061035156,3.7200000286102295,41.7400016784668,0.0682,0.0067,0.0378,-0.0318,0
2011-01-31,,,22.100000381469727,,,,,,,,,,,,,,,,,,,55.310001373291016,54.27000045776367,,,,22.940000534057617,,,,,,,3.0,,,,76.80000305175781,,,,,,,,,,,,,,,,7.340000152587891,,,,,,,9.444999694824219,,,,,,,,,,,,,,0.33980000019073486,,,90.01000213623047,,,,,19.15999984741211,,,,,,,,,46.20000076293945,,12.970000267028809,33.58000183105469,3.9200000762939453,38.15999984741211,0.0199,-0.024399999999999998,0.0077,-0.0029,0
2011-02-28,,,22.950000762939453,,,,,,,,,,,,,,,,,,,56.029998779296875,54.150001525878906,,,,22.850000381469727,,,,,,,2.799999952316284,,,,78.26000213623047,,,,,,,,,,,,,,,,8.050000190734863,,,,,,,9.09000015258789,,,,,,,,,,,,,,0.3499999940395355,,,92.81999969482422,,,,,0.0024995803833007812,,,,,,,,,41.64799880981445,,13.130000114440918,40.779998779296875,4.023200035095215,42.7599983215332,0.0349,0.0147,0.0124,0.0208,0
2011-03-31,,,23.950000762939453,,,,,,,,,,,,,,,,,,,57.16999816894531,59.099998474121094,,,,11.350000381469727,,,,,,,2.690000057220459,,,,76.22000122070312,,,,,,,,,,,,,,,,9.100000381469727,,,,,,,8.720000267028809,,,,,,,,,,,,,,0.33000001311302185,,,92.62000274658203,,,,,20.24000072479248,,,,,,,,,46.97999954223633,,12.119999885559082,64.61000061035156,5.840000152587891,48.09000015258789,0.0046,0.0256,-0.018799999999999997,0.0352,0
2011-05-31,,,26.0,,,,,,,,,,,,,,,,,,,60.47999954223633,58.20000076293945,,,,12.5600004196167,,,,,,,1.9800000190734863,,,,85.08999633789062,,,,,,,,,,,,,,,,9.100000381469727,,,,,,,8.130000114440918,,,,,,,,,,,,,,0.32899999618530273,,,83.80999755859375,,,,,21.90499973297119,,,,,,,,,52.599998474121094,,10.239999771118164,82.37000274658203,8.359999656677246,50.88999938964844,-0.0127,-0.006500000000000001,-0.02,-0.005699999999999999,0
2011-06-30,,,28.56999969482422,,,,,,,,,,,,,,,,5.099999904632568,,,58.0099983215332,58.790000915527344,,,,11.199999809265137,,,,,,,2.0199999809265137,,,,81.87000274658203,,,,,,,,,,,,,,,,8.609999656677246,,,,,,,8.710000038146973,,,,,,,,,,,,,,0.3160000145435333,,,89.5999984741211,,,,,20.90999984741211,,-0.1574993133544922,,,,,,,52.34000015258789,,10.140000343322754,89.26000213623047,15.5,57.70000076293945,-0.0175,-0.0014000000000000002,-0.0038,0.0177,0
2011-08-31,,,28.809999465942383,,,,,,,,,,,,,,,,4.320000171661377,,,55.2599983215332,57.310001373291016,,,,7.039999961853027,,,,,,,1.2999999523162842,,,,80.26000213623047,,,,,,,,,,,,,,,,5.980000019073486,,,,,,,6.130000114440918,,,,,,,,,,,,,,0.25,,,81.06999969482422,,,,,19.789999961853027,,-0.10000038146972656,,,,,,,40.77000045776367,,5.670000076293945,104.73999786376953,18.40999984741211,58.25,-0.0599,-0.030699999999999998,-0.024,-0.0034000000000000002,0
2011-09-30,,,24.479999542236328,,,,,,,,,,,,,,,,3.2699999809265137,,,52.97999954223633,51.650001525878906,,,,7.010000228881836,,,,,,,1.2000000476837158,,,,75.93000030517578,,,,,,,,,,,,,,,,5.610000133514404,,,,,,,5.070000171661377,,,,,,,,,,,,,,0.2199999988079071,,,72.69999694824219,,,,,18.005000114440918,,39.82500076293945,,,,,,,36.5,,5.510000228881836,92.94000244140625,7.489999771118164,55.63999938964844,-0.0759,-0.0333,-0.0175,-0.0252,0
2011-10-31,,,26.93000030517578,,,,,,,,,,,49.43000030517578,,,,,4.349999904632568,,,55.470001220703125,57.279998779296875,,,,5.400000095367432,,,,,,,1.350000023841858,,,,82.87999725341797,,,,,,,,,,,,,,,,6.550000190734863,,,,,,,6.559999942779541,,,,,,,,,,,,,,0.30000001192092896,,,88.4800033569336,,,,,20.274999618530273,,-0.2674999237060547,,,,,,,37.0,,5.849999904632568,65.0199966430664,10.4399995803833,63.720001220703125,0.11349999999999999,0.033,0.0012,-0.0144,0
2011-11-30,,,27.479999542236328,,,,,,,,,,,52.52000045776367,,,,,3.180000066757202,,,60.0,57.22999954223633,,,,4.590000152587891,,,,,,,1.2400000095367432,,,,85.61000061035156,,,,,,,,,,,,,,,,6.449999809265137,,,,,,,4.989999771118164,,,,,,,,,,,,,,0.25999999046325684,,,99.91000366210938,,,,,19.429999351501465,,40.5049991607666,,,,,,,39.150001525878906,,7.78000020980835,52.43000030517578,8.170000076293945,58.119998931884766,-0.0028000000000000004,-0.0017000000000000001,-0.0046,0.0401,0
2012-01-31,,,29.270000457763672,,,,,,,,,,,52.310001373291016,,,,,4.510000228881836,,,60.79999923706055,62.65999984741211,,,,4.099999904632568,,,,,,,1.190000057220459,,,,88.58999633789062,,,,,,,,,,,,,,,,6.269999980926514,,,,,,,5.960000038146973,,,,,,,,,,,,,,0.2800000011920929,,,100.05000305175781,,,,,-0.010000228881835938,,-0.22249984741210938,,,,,,,41.25,,9.979999542236328,53.34000015258789,8.369999885559082,60.75,0.050499999999999996,0.0206,-0.009399999999999999,-0.0794,0
2012-02-29,,,33.79999923706055,,,,,,,,,,,55.08000183105469,,,,,3.390000104904175,,,67.25,71.91999816894531,,,,4.360000133514404,,,,,,,1.249899983406067,,,,95.55999755859375,,,,,,,,,,,,,,,,6.25,,,,,,,6.039999961853027,,,,,,,,,,,,,,0.25999999046325684,,,94.5199966430664,,,,,21.850000381469727,,44.209999084472656,,,,,,,43.849998474121094,,11.069999694824219,64.97000122070312,7.900000095367432,64.38999938964844,0.044199999999999996,-0.018600000000000002,0.0043,-0.0028000000000000004,0
2012-04-30,,,35.0,,,,,,,,,,,56.779998779296875,,,,,3.140000104904175,7.699999809265137,,72.62000274658203,71.62000274658203,,,,4.880000114440918,,,,,,,1.590000033378601,,,,101.12000274658203,,,,,,,,,,,,,,,,,,,,,,,4.650000095367432,,,,,,,,,,,,,,0.3050000071525574,,,103.31999969482422,,,,,21.59000015258789,,-0.1849994659423828,,,,,,,41.9900016784668,,9.100000381469727,48.72999954223633,9.470000267028809,76.81999969482422,-0.0085,-0.0040999999999999995,-0.0077,0.0383,0
2012-05-31,,,30.8700008392334,,,,,,,,,,,60.560001373291016,,,,,2.3299999237060547,7.949999809265137,,67.69999694824219,64.97000122070312,,,,3.9200000762939453,,,,,,,1.1100000143051147,,,,95.33999633789062,,,,,,,,,,,,,,,,,,,,,,,3.2899999618530273,,,,,,,,,,,,,,0.2800000011920929,,,104.8499984741211,,,,,19.22000026702881,,38.72500038146973,,,,,,,36.20000076293945,,6.840000152587891,23.600000381469727,7.880000114440918,59.58000183105469,-0.061900000000000004,0.0009,-0.0106,0.0663,0
2012-07-31,,,30.979999542236328,,,,,,,,,,,62.880001068115234,,,,,1.840000033378601,8.539999961853027,,79.22000122070312,66.2300033569336,,,,3.259999990463257,,,,,,,1.0499999523162842,,,,106.9000015258789,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,-0.2748500108718872,,,107.72000122070312,,,,,28.3149995803833,,42.3799991607666,,,,,,,39.0,,7.800000190734863,18.260000228881836,5.650000095367432,75.4000015258789,0.0079,-0.027200000000000002,-0.0012,0.031,0
2012-08-31,,,30.969999313354492,,,,,,,,,,,58.36000061035156,,,,,2.319999933242798,7.949999809265137,,84.18000030517578,65.08999633789062,,,,2.7300000190734863,,,,,,,-1.0399999618530273,,,,109.22000122070312,,,,,,,,,,,,,,,,,,,,,,,3.3299999237060547,,,,,,,,,,,,,,0.28999999165534973,,,103.02999877929688,,,,,0.0049991607666015625,,44.68000030517578,,,,,,,38.45000076293945,,9.430000305175781,24.309999465942383,6.159999847412109,73.5,0.0255,0.0048,0.013000000000000001,-0.024700000000000003,0
2012-10-31,,,34.060001373291016,,,,,,,,,,,55.560001373291016,,,,,2.2300000190734863,7.579999923706055,,83.80000305175781,70.93000030517578,,,,2.5799999237060547,,,,,,,0.9599999785423279,,,,114.23999786376953,,,,,,,,,,,,,,,,,,,,,,,3.5299999713897705,,,,,,,,,,,,,,0.29010000824928284,,,107.58000183105469,,,,,35.55999946594238,,-0.1875,,,,,,,40.400001525878906,,9.729999542236328,24.18000030517578,6.420000076293945,,-0.0176,-0.011699999999999999,0.0356,0.0008,0
2012-11-30,,,36.369998931884766,,,,,,,,,,,56.11000061035156,,,,,1.7000000476837158,6.380000114440918,,87.97000122070312,73.4000015258789,,,,1.684999942779541,,,,,,,0.9689000248908997,,,,119.56999969482422,,,,,,,,,,,,,,,,,,,,,,,3.299999952316284,,,,,,,,,,,,,,0.28999999165534973,,,112.97000122070312,,,,,35.92500114440918,,41.55924987792969,,,,,,,38.93000030517578,,11.109999656677246,36.66999816894531,6.940000057220459,,0.0078000000000000005,0.0060999999999999995,-0.0083,0.004,0
2012-12-31,,,41.68000030517578,,,,,,,,,,,61.09000015258789,,,,,1.5399999618530273,6.480000019073486,,87.41000366210938,31.6299991607666,,,,2.1700000762939453,,,,,,,0.9919999837875366,,,,116.58000183105469,,,,,,,,,,,,,,,,,,,,,,,3.4200000762939453,,,,,,,,,,,,,,0.2800000011920929,,,134.4499969482422,,,,,35.25,,42.720001220703125,,,,,,,38.279998779296875,,14.430000305175781,41.34000015258789,7.0,,0.0118,0.0152,0.0353,-0.029500000000000002,0
2013-01-31,,,45.939998626708984,,,,,,,,,,,61.34000015258789,,,,,1.9500000476837158,6.670000076293945,,88.5999984741211,31.950000762939453,,,,2.140000104904175,,,,,,,1.0700000524520874,,,,119.30000305175781,,,,,,,,,,,,,,,,,,,,,,,3.740000009536743,,,,,,,,,,,,,,-0.2849999964237213,,,140.33999633789062,,,,,32.22999954223633,,-0.10750007629394531,,,,,,,39.97999954223633,,13.4399995803833,45.529998779296875,7.079999923706055,,0.0557,0.0031,0.0095,-0.019,0
2013-02-28,,,44.25,,,,,,,,,,,61.029998779296875,,,,,1.7200000286102295,6.610000133514404,,93.98999786376953,32.689998626708984,,,,0.7233999967575073,,,,,,,1.0800000429153442,,,,119.70999908447266,,,,,,,,,,,,,,,,,,,,,,,4.139999866485596,,,,,,,,,,,,,,0.2750000059604645,,,155.42999267578125,,,,,-0.0049991607666015625,,-0.17749977111816406,,,,,,,41.880001068115234,,12.6899995803833,47.75,7.320000171661377,,0.0129,-0.0033,0.001,0.0131,0
2013-04-30,,,40.58000183105469,,,,,,,,,,,64.70999908447266,,,,,1.1100000143051147,7.519999980926514,,95.62000274658203,34.529998779296875,,,,,,,,,,,1.0499999523162842,,,,122.19999694824219,,,,,,,,,,,,,,,,,,,,,,,4.900000095367432,,,,,,,,,,,,,,0.3037000000476837,,,169.32000732421875,,,,,49.154998779296875,,51.54999923706055,,,,,,,39.189998626708984,,15.149999618530273,57.400001525878906,6.78000020980835,,0.0155,-0.0236,0.005,0.0027,0
2013-05-31,,,37.54999923706055,,,,,,,,,,,64.83999633789062,,,,,1.3899999856948853,7.579999923706055,,91.91999816894531,26.670000076293945,,,,,,,,,,,0.9599999785423279,,,,118.26000213623047,,,,,,,,,,,,,,,,,,,,,,,5.349999904632568,,,,,,,,,,,,,,0.37619999051094055,,,152.83999633789062,,,,,53.16499900817871,,-0.06749916076660156,,,,,,,39.75,,14.050000190734863,73.12999725341797,7.0,,0.027999999999999997,0.0172,0.026699999999999998,-0.0174,0
2013-07-31,,,37.5,,,,,,,,,,,64.98999786376953,,,,,1.2799999713897705,9.0,,95.70999908447266,27.190000534057617,,,,,,,,,,,3.069999933242798,,,,125.33000183105469,,,,,,,,,,,,,,,,,,,,,,,5.590000152587891,,,,,,,,,,,,,,0.3499999940395355,,,178.97999572753906,,,,,52.34499931335449,,50.23000144958496,,,,,,,36.380001068115234,,15.930000305175781,77.19999694824219,6.820000171661377,,0.0565,0.0187,0.005699999999999999,0.0178,0
2013-09-30,,,38.70000076293945,,,,,,,,,,,64.6500015258789,,,,,1.2799999713897705,13.4399995803833,,99.19999694824219,26.610000610351562,,,,,,,,,,,2.4000000953674316,,,,127.08000183105469,,,,,,,,,,,,,,,,,,,,,,,5.239999771118164,,,,,,,,,,,,,,0.7599999904632568,,,244.2100067138672,,,,,57.275001525878906,,50.165000915527344,,,,,,,36.79999923706055,,15.0600004196167,75.33000183105469,5.840000152587891,,0.0377,0.028999999999999998,-0.0123,0.0296,0
2013-10-31,,,37.150001525878906,,,,,,,,,,,67.30000305175781,,,,,1.8519999980926514,16.209999084472656,,103.7300033569336,26.690000534057617,,,,,,,,,,,2.9700000286102295,,,,127.58999633789062,,,,,,,,,,,,,,,,,,,,,,,5.289999961853027,,,,,,,,,,,,,,0.7799999713897705,,,229.58999633789062,,,,,0.00749969482421875,,54.03499984741211,,,,,,,37.27000045776367,,18.059999465942383,62.810001373291016,5.340000152587891,,0.0418,-0.015600000000000001,0.0126,0.0017000000000000001,0
2013-12-31,,,,,,,,,,,,,,68.05999755859375,,,,,2.5,16.420000076293945,,106.45999908447266,24.110000610351562,,,,,,,,,,,3.440000057220459,,,,132.4199981689453,,,,,,,,,,,,,,,,,,,,,,,5.190000057220459,,,,,,,,,,,,,,0.7599999904632568,,,241.7899932861328,,,,,70.18000030517578,,0.030000686645507812,,,,,,,37.25,,23.260000228881836,75.54000091552734,5.090000152587891,,0.0281,-0.0046,-0.0001,0.0007000000000000001,0
2014-01-31,,,,,,,,,,,,,,,,77.0099983215332,,,2.2899999618530273,15.119999885559082,,95.88999938964844,21.399999618530273,,,,,,,,,,,2.7799999713897705,,,,120.05000305175781,,,,,,,,,,,,,,,,,,,,,,,5.510000228881836,,,,,,,,,,,,,,0.7788000106811523,,,208.30999755859375,,,,,,,52.829999923706055,,,,,,,-36.27000045776367,,21.6299991607666,81.0,5.090000152587891,,-0.0332,0.0092,-0.0202,0.0174,0
2014-02-28,,,,,,,,,,,,,,,,83.24500274658203,,,2.719899892807007,16.329999923706055,,104.61000061035156,22.469999313354492,,,,,,,,,,,3.0299999713897705,,,,125.70999908447266,,,,,,,,,,,,,,,,,,,,,,,5.679999828338623,,,,,,,,,,,,,,0.8299999833106995,,,236.75,,,,,,,-0.11749839782714844,,,,,,,39.68000030517578,,21.079999923706055,109.77999877929688,6.130000114440918,,0.04650000000000001,0.0037,-0.0031,0.020499999999999997,0
2014-03-31,,,,,,,,,,,,,,,,89.31000137329102,,,3.309999942779541,15.270000457763672,,105.30000305175781,22.3799991607666,,,,,,,,,,,3.930000066757202,,,,124.58999633789062,,,,,,,,,,,,,,,,,,,,,,,6.75,,,,,,,,,,,,,,1.2000000476837158,,,244.72999572753906,,,,,,,-0.1275005340576172,,,,,,,40.0099983215332,,19.700000762939453,105.58999633789062,7.619999885559082,,0.0043,-0.0187,0.0492,-0.0338,0
2014-04-30,,,,,,,,,,,,,,,,89.42499923706055,,,2.5999999046325684,14.970000267028809,,105.81999969482422,23.56999969482422,,,,,,,,,,,3.109999895095825,,,,122.77999877929688,,,,,,,,,,,,,,,,,,,,,,,5.840000152587891,,,,,,,,,,,,,,0.9150000214576721,,,246.0399932861328,,,,,0.00499725341796875,,59.935001373291016,,,,,,,41.880001068115234,,19.709999084472656,93.68000030517578,7.159999847412109,,-0.0019,-0.042,0.011399999999999999,-0.0377,0
2014-06-30,,,,,,,,,,,,,,,,93.25499725341797,,,2.75,11.0600004196167,,114.94000244140625,23.420000076293945,,,,,,,,,,,1.7599999904632568,,,,127.2699966430664,,,,,,,,,,,,,,,,,,,,,,,7.960000038146973,,,,,,,,,,,,,,0.8899999856948853,,,223.52000427246094,,,,,88.14999771118164,,74.7400016784668,,,,,,,39.970001220703125,,21.610000610351562,124.61000061035156,7.059999942779541,,0.026099999999999998,0.030899999999999997,-0.0069,0.0074,0
2014-07-31,6.889999866485596,,,,,,,,,,,,,,,86.42499923706055,,,2.6700000762939453,11.220000267028809,,107.9800033569336,22.559999465942383,,,,,,,,,,,1.3698999881744385,,,,120.22000122070312,,,,,,,,,,,,,,,,,,,,,,,8.050000190734863,,,,,,,,,,,,,,1.0,,,220.39999389648438,,,,,83.125,,67.61000061035156,,,,,,,38.7599983215332,,20.469999313354492,119.27999877929688,6.25,,-0.0204,-0.042800000000000005,0.0002,-0.0024,0
2014-09-30,6.550000190734863,,,,,,,,,,,,,,,89.70500183105469,,,1.7799999713897705,14.399999618530273,,110.8499984741211,22.030000686645508,,,,,,,,,,,1.2300000190734863,,,,115.4000015258789,,,,,,,,,,,,,,,,,,,,,,,13.069999694824219,,,,,,,,,,,,,,1.309999942779541,,,221.75999450683594,,,,,0.027500152587890625,,74.56000137329102,,,,,,,39.7400016784668,,28.950000762939453,130.1300048828125,5.489999771118164,,-0.0197,-0.037200000000000004,-0.013500000000000002,0.0044,0
2014-10-31,6.679999828338623,,,,,,,,,,,,,,,91.77999877929688,,,1.75,13.880000114440918,,110.9800033569336,21.309999465942383,,,,,,,,,,,1.2300000190734863,,,,117.97000122070312,,,,,,,,,,,,,,,,,,,,,,,12.350000381469727,,,,,,,,,,,,,,1.8700000047683716,,,249.0,,,,,91.43999862670898,,76.53499984741211,,,,,,,37.79999923706055,,29.15999984741211,151.75,5.71999979019165,,0.0252,0.042199999999999994,-0.0183,-0.0004,0
2014-12-31,6.21999979019165,,,,,,,,,,,,,,,87.79999923706055,,,1.2832000255584717,13.34000015258789,,112.31999969482422,18.549999237060547,,,,,,,,,,,0.7534999847412109,,,,114.08999633789062,,,,,,,,,,,,,,,,,,,,,,,15.859999656677246,,,,,,,,,,,,,,1.6200000047683716,,,289.5400085449219,,,,,0.020000457763671875,,87.9474983215332,,,,,,,37.77000045776367,,29.450000762939453,132.39500427246094,5.130000114440918,,-0.0006,0.024900000000000002,0.0227,0.0109,0
2015-03-31,5.760000228881836,,,,,,,,,,,,,,,90.56499862670898,,,1.1299999952316284,13.640000343322754,,121.91000366210938,20.760000228881836,,,,,,,,,,,1.0199999809265137,,,,110.56999969482422,,,,,,,,,,,,,,,,,,,,,,,13.460000038146973,,,,,,,,,,,,,,1.399999976158142,,,267.3999938964844,,,,,-0.002498626708984375,,79.16499710083008,,,,,,,41.279998779296875,,24.75,111.7300033569336,4.869999885559082,,-0.011200000000000002,0.030699999999999998,-0.0040999999999999995,0.03,0
2015-04-30,6.329999923706055,,,,,,,,,,,,,,,91.28000259399414,,,1.399999976158142,13.149999618530273,,120.04000091552734,21.8700008392334,,,,,,,,,,,1.100000023841858,,,,111.0199966430664,,,,,,,,,,,,,,,,,,,,,,,14.039999961853027,,,,,,,,,,,,,,1.5,,,247.8000030517578,,,,,116.29000091552734,,80.25500106811523,,,,,,,39.02000045776367,,24.93000030517578,116.37000274658203,4.857999801635742,,0.0059,-0.0304,0.0183,-0.0732,0
2015-06-30,6.099999904632568,,,,,,,,,,,,,,,105.79999923706055,,,1.2100000381469727,11.0600004196167,,120.66999816894531,21.18000030517578,,,,,,,,,,,0.8299999833106995,,,,116.04000091552734,,,,,,,,,,,,,,,,,,,,,,,16.81999969482422,,,,,,,,,,,,,,1.3899999856948853,,,231.99000549316406,,,,,116.30899810791016,,70.44999694824219,,,,,,,35.20000076293945,,23.5,76.62999725341797,4.980000019073486,,-0.015300000000000001,0.028999999999999998,-0.0078000000000000005,0.030699999999999998,0
2015-07-31,5.679999828338623,,,,,,,,,,,,,,,113.95000076293945,,,1.0299999713897705,10.329999923706055,,119.55000305175781,21.100000381469727,,,,,,,,,,,0.75,,,,112.30999755859375,,,,,,,,,,,,,,,,,,,,,,,14.770000457763672,,,,,,,,,,,,,,1.1799999475479126,,,220.52000427246094,,,,,119.91999816894531,,70.59500122070312,,,,,,,32.029998779296875,,23.65999984741211,75.04000091552734,5.03000020980835,,0.0154,-0.042,-0.0407,0.10289999999999999,0
2015-08-31,5.269999980926514,,,,,,,,,,,,,,,103.31999969482422,,,1.0299999713897705,8.170000076293945,,108.91000366210938,22.219999313354492,,,,,,,,,,,0.6700999736785889,,,,106.37000274658203,,,,,,,,,,,,,,,,,,,,,,,15.9399995803833,,,,,,,,,,,,,,1.2100000381469727,,,205.07000732421875,,,,,-0.12750244140625,,68.0999984741211,,,,,,,34.0,,22.860000610351562,56.599998474121094,4.651400089263916,,-0.0604,0.0036,0.027999999999999997,-0.0209,0
2015-09-30,4.900000095367432,,,,,,,,,,,,,,,101.94499969482422,,,0.9832000136375427,7.96999979019165,,106.31999969482422,22.149999618530273,,,,,,,,,,,0.5,,,,107.79000091552734,,,,,,,,,,,,,,,,,,,,,,,16.010000228881836,,,,,,,,,,,,,,1.3200000524520874,,,210.61000061035156,,,,,-0.08750152587890625,,-0.015003204345703125,,,,,,,33.20000076293945,,27.25,52.13999938964844,3.9100000858306885,,-0.030699999999999998,-0.0263,0.0058,0.0535,0
2015-11-30,4.769999980926514,,,,,,,,,,,,,,,108.03499984741211,,,1.1799999475479126,9.720000267028809,,128.4600067138672,22.299999237060547,,,,,,,,,,,0.39989998936653137,,,,114.55999755859375,,,,,,,,,,,,,,,,,,,,,,,20.920000076293945,,,,,,,,,,,,,,1.3200000524520874,,,213.6199951171875,,,,,141.43919372558594,,92.69499969482422,,,,,,,28.75,,29.229999542236328,52.400001525878906,4.300000190734863,,0.005600000000000001,0.036000000000000004,-0.0038,0.022099999999999998,0
2015-12-31,4.460000038146973,,,,,,,,,,,,,,,104.69499969482422,,,1.4600000381469727,8.369999885559082,,125.0,21.65999984741211,,,,,,,,,,,0.3580000102519989,,,,109.06999969482422,,,,,,,,,,,,,,,,,,,,,,,25.950000762939453,,,,,,,,,,,,,,1.2300000190734863,,,201.91000366210938,,,,,-0.1100006103515625,,-0.13500213623046875,,,,,,,30.559900283813477,,32.27000045776367,89.9800033569336,3.8499999046325684,,-0.0217,-0.0281,-0.0259,0.0341,0
2016-02-29,4.340000152587891,,,,,,,,,,,,,,,102.52999877929688,,,1.6799999475479126,8.270000457763672,,111.5,19.510000228881836,,,,,,,,,,,0.33799999952316284,,,,102.5999984741211,,,,,,,,,,,,,,,,,,,,,,,23.389999389648438,,,,,,,,,,,,,,0.829200029373169,,,188.11000061035156,,,,,142.125,,-0.0500030517578125,,,,,,,-33.54499816894531,,26.360000610351562,91.94000244140625,3.2699999809265137,,-0.0008,0.008100000000000001,-0.005699999999999999,-0.0406,0
2016-03-31,5.179999828338623,,,,,,,,,,,,,,,102.58000183105469,,,1.399999976158142,8.229999542236328,,124.66000366210938,22.450000762939453,,,,,,,,,,,0.30550000071525574,,,,107.87000274658203,,,,,,,,,,,,,,,,,,,,,,,24.239999771118164,,,,,,,,,,,,,,0.9401000142097473,,,185.07000732421875,,,,,151.33809661865234,,-0.0449981689453125,,,,,,,34.599998474121094,,27.8700008392334,,3.9000000953674316,,0.0696,0.0075,0.011000000000000001,-0.0513,0
2016-05-31,5.260000228881836,,,,,,,,,,,,,,,101.55500030517578,,,1.649999976158142,9.479999542236328,,126.22000122070312,21.81999969482422,,,,,,,,,,,2.0999999046325684,,,,109.12999725341797,,,,,,,,,,,,,,,,,,,,,,,32.720001220703125,,,,,,,,,,,,,,0.8964999914169312,,,155.39999389648438,,,,,153.92499542236328,,99.12250137329102,,,,,,,32.959999084472656,,28.25,,3.7100000381469727,,0.0178,-0.0019,-0.0165,0.021400000000000002,0
