,ABEV,ABUD,ABV,ABW,ACCOB,ADC,ADSO,AED,AFTI,BACA,BAS,BBR,BBRL,BEAM,BEER,BF,BFD,BJD,BORN,BREW,BRH,BUD,CCU,CDB,CDG,CDL,CEDC,CFN,CGAS,CHLN,CKB,CNB,CNWN,CREG,CU,CUE,DCS,DEO,DIL,DR,DRE,FAL,FALB,FO,GBL,GDS,GENBB,GHB,GRRR,GWT,HAN,HBL,HIR,HOOK,HTC,IBCO,JACQ,KNBWY,LONE,LQU,MGPI,MLB,MWGP,NBW,NDC,OLYB,PABT,PFB,PTBC,PTT,RAIN,RG,RGLD,RKY,ROX,RUM,RUP,SAM,SBR,SFR,SH,SLZ,STZ,SXC,TAP,TBVT,TFI,TFZ,THT,THTR,TYLR,VCO,VO,FARM,GMCR,JVA,PEET,Excess Return on the Market,SMB,HML,MOM,USREC
30/06/1994,,,,,17.5,,,,,,,,,,,27.75,,,,,,50.75,,,,,,,,6,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,123,,,,-0.0303,-0.004,0.0167,-0.0082,0
31/07/1994,,,,,20,,,,,,,,,,,28,,,,,,52.25,,,,,,,,5.5,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.75,129,,,,0.0282,-0.0176,0.0057,0.0019,0
31/08/1994,,,,,20.375,,,,,,,,,,,30,,,,,,54.5,,,,,,,,6,,,,,,,,,,,,,,,,,39.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,127.5,,,,0.0401,0.0143,-0.025,0.0156,0
30/09/1994,,,,,18.5,,,,,,,,,,,27.625,,,,,,50.875,,,,,,,,6.5,,,,,,,,,,,,,,,,,39.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,127.5,,,,-0.0231,0.0311,-0.0184,0.0133,0
31/10/1994,,,,,17.25,,,,,,,,,,,30.75,,,,,,50.75,,,,,,,,6.5,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.875,30.875,128,,,,0.0134,-0.0226,-0.0163,0.0143,0
30/11/1994,,,,,15.75,,,,,,,,,,,29.375,,,,,,49.125,,,,,,,,6.25,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,29.25,124,,,,-0.0404,0.0031,-0.0073,-0.002,0
31/12/1994,,,,,16.75,,,,,,,,,,,31,,,,,,50.875,,,,,,,,5.75,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,29.5,124,,,,0.0086,0.0019,-0.0009,0.035,0
31/01/1995,,,,,16.75,,,,,,,,,,,30.75,,,,,,54.75,,,,,,,,6,,,,,,,,,,,,,,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75,28.75,122,,,,0.018,-0.0344,0.0251,-0.0182,0
28/02/1995,,,,,16.25,,,,,,,,,,,32.875,,,,,,56.375,,,,,,,,6.75,,,,,,,,,,,,,,,,,36.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.125,31,130,,,,0.0363,-0.0066,0.0109,-0.0036,0
31/03/1995,,,,,16.375,,,,,,,,,,,33.625,,,,,,58.75,,,,,,,,7.25,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,31.75,125.5,,,,0.0219,-0.0021,-0.0208,0.0038,0
30/04/1995,,,,,16.375,,,,,,,,,,,32.5,,,,,,58.125,,,,,,,,7.25,,,,,,,,,,,,,,,,,37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25,27.125,121,,,,0.0211,-0.0049,0.017,0.018,0
31/05/1995,,,,,17.25,,,,,,,,,,,33,,,,,,59.125,,,,,,,,7.25,,,,,,,,,,,,,,,,,37.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,30,127,,,,0.029,-0.0252,0.0227,-0.0044,0
30/06/1995,,,,,16.375,,,,,,,,,,,33,,,,,,56.875,,,,,,,,7.5,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.375,34.625,122.5,,,,0.0272,0.0315,-0.0254,0.029,0
31/07/1995,,,,,17.25,,,,,,,,,,,33.875,,,,,,55.625,,,,,,,,7.25,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,36,119,,,,0.0372,0.0206,-0.0159,0.0253,0
31/08/1995,,,,,17,,,,,,,,,,,36.625,,,,,,57.125,,,,,,,,7.25,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.375,37,129,,,,0.0055,0.0136,0.0281,0.0009,0
30/09/1995,,,,,18.125,,,,,,,,,,,38.625,,,,,,62.375,,,,,,,,6.625,,,,,,,,,,,,,,,,,44.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25,35.875,130,,,,0.0335,-0.022,-0.0005,0.0271,0
31/10/1995,,,,,17.875,,,,,,,,,,,38.125,,,,,,66,,,,,,,,7.5,,,,,,,,,,,,,,,,,44.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,36,127.5,,,,-0.0152,-0.038,-0.0051,0.0411,0
30/11/1995,,,,,20.25,,,,,,,,,,,38.625,,,,,,66.25,,,,,,,,7.625,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,,,,,,,17.125,36.5,142,,,,0.0396,-0.0111,0.0058,-0.0065,0
31/12/1995,,,,,22.125,,,,,,,,,,,37.375,,,,,,66.875,,,,,,,,9.375,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,,,,,,,,,,,,,,18,34.5,136.5,,,,0.0103,0.0072,0.0018,0.0254,0
31/01/1996,,,,,24,,,,,,,,,,,36.5,,,,,,69.5,,,,,,,,9.5,,,,,,,,,,,,,,,,,46.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25,,,,,,,,,,,,,,17.625,36.375,137,,,,0.0226,-0.0273,0.004,0.0057,0
29/02/1996,,,,,19.375,,,,,,,,,,,39.125,,,,,,67.375,,,,,,25.75,,9.75,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.875,,,,,,,,,,,,,,16.4375,34.375,139,,,,0.0133,0.0178,-0.0107,0.0057,0
31/03/1996,,,,,17.875,,,,,,,,,,,40.25,,,,,,67.375,,,,,,31.25,,9.5,,,,,,,,,,,,,,,,,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.125,,,,,,,,,,,,,,16.875,32.375,133,,,,0.0073,0.0151,0.0036,-0.0188,0
30/04/1996,,,,,19,,,,,,,,,,,39,,,,,,67.125,,,,,,31.875,,10.75,,,,,,,,,,,,,,,,,45.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.875,,,,,,,,,,,,,,16.75,33.875,132,,,,0.0206,0.0522,-0.0405,-0.0091,0
31/05/1996,,,,,18.75,,,,,,,,,,,40.125,,,,,,71.25,,,,,,31.375,,10,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,,,,,,,,,,,,,,17,34.625,143,,,,0.0236,0.0318,-0.0089,0.0155,0
30/06/1996,,,,,17.875,,,,,,,,,,,39.5,,,,,,75,,,,,,29.5,,9.25,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,18.5,33.625,138,,,,-0.0114,-0.0399,0.0238,0.0101,0
31/07/1996,,,,,18.875,,,,,,,,,,,36.25,,,,,,74.75,,,,,,28.875,,9.125,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25,,,,,,,,,,,,,,19.25,33.25,136,,,,-0.0597,-0.0431,0.0514,-0.0011,0
31/08/1996,,,,,20,,,,,,,,,,,36.375,,,,,,75.75,,,,,,28.75,,8.75,,,,,,,,,,,,,,,,,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.875,,,,,,,,,,,,,,19.75,33.125,146.5,,,,0.0277,0.0246,-0.0074,-0.0005,0
30/09/1996,,,,,21.9375,,,,,,,,,,,38.5,,,,,,37.75,,,,,,28.5,,9.875,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.375,,,,,,,,,,,,,,18.875,37.5,151,,,,0.0501,-0.0098,-0.027,0.027,0
31/10/1996,,,,,19.5,,,,,,,,,,,42.625,,,,,,38.5,,,,,,32.5,,10,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25,,,,,,,,,,,,,,20,37.875,151.5,,,,0.0086,-0.0444,0.0494,0.0391,0
30/11/1996,,,,,19.875,,,,,,,,,,,46.25,,,,,,42.375,,,,,,39.25,,11.375,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.375,,,,,,,,,,,,,,23.125,40.875,147,,,,0.0625,-0.0405,0.0139,-0.0223,0
31/12/1996,,,,,19,,,,,,,,,,,45.375,,,,,,40,,,,,,36.125,,12,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,,,,,,,,,,,,,,23.5,38.75,152,,,,-0.017,0.0317,0.0132,0.0061,0
31/01/1997,,,,,18.625,,,,,,,,,,,43.875,,,,,,42.5,,,,,,39.375,,11.5,,,,,,,,,,,,,,,,,41.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.375,,,,,,,,,,,,,,27.5,39.625,145,,,,0.0498,-0.0193,-0.0146,0.0195,0
28/02/1997,,,,,21.375,,,,,,,,,,,44.125,,,,,,44.5,,,,,,37.5,,12,,,,,,,,,,,,,,,,,41,,,,22.25,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,9.25,,,,,,,,,,,,,,28.125,39,150,,,,-0.0049,-0.032,0.0569,-0.0205,0
31/03/1997,,,,,21.25,,,,,,,,,,,47.375,,,,,,41.25,,,,,,31,,11,,,,,,,,,,,,,,,,,40.25,,,,22.75,,,,,4.8125,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,28.5,38.25,135,,,,-0.0502,-0.0035,0.034,0.0096,0
30/04/1997,,,,,22.875,,,,,,,,,,,50.5,,,,,,42.875,,,,,,28.75,,11.5,,,,,,,,,,,,,,,,,40.25,,,,24.25,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,9.125,,,,,,,,,,,,,,32.625,38.25,131,,,,0.0404,-0.0578,0.0007,0.0492,0
31/05/1997,,,,,24.375,,,,,,,,,,,50,,,,,,42.875,,,,,,33.75,,12,,,,,,,,,,,,,,,,,40.875,,,,25.625,,,,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,32.25,40.25,127,,,,0.0674,0.0519,-0.0412,-0.0516,0
30/06/1997,,,,,26.625,,,,,,,,,,,48.25,,,,,15.75,41.9375,,,,,,,,11.75,,,,,,,,,,,,,,37.3125,,,39.75,,,,25,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,9.875,,,,,,,,,,,,,,30.9375,40.25,127,,,,0.041,0.0124,0.0159,0.0262,0
31/07/1997,,,,,31.46875,,,,,,,,,,,47.1875,,,,,14.84375,42.9375,,,,,,,,11.5,,,,,,,,,,,,,,35.4375,,,41.75,,,,25.3125,,,,,1.4375,,,,,,,,,,,,,,,,,,,,,,9.375,,,,,,,,,,,,,,30.375,38.3125,133,,,,0.0733,-0.0273,0.0029,0.0381,0
31/08/1997,,,,,36.875,,,,,,,,,,,47,,,,,13.5625,42.625,,,,,,,,12.625,,,,,,,,,,,,,,34.25,,,41,,,,24,,,,,1.125,,,,,,,,,,,,,,,,,,,,,,8.625,,,,,,,,,,,,,,27.125,34.9375,148,,,,-0.0415,0.0731,0.012,-0.0255,0
30/09/1997,,,,,37.875,,,,,,,,,,,48.375,,,,,14.125,45.125,,,,,,,,11.75,,,,,,,,,,,,,,33.6875,,,47.75,,,,24.125,,,,,0.8125,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,30.875,35.25,148,,,,0.0535,0.0253,0.0038,0.0145,0
31/10/1997,,,,,35.3125,,,,,,,,,,,47.625,,,,,13.125,39.9375,,,,,,,,11,,,,,,,,,,,,,,33.0625,,,45.75,,,,25.5,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,9.9375,,,,,,,,,,,,,,27.25,33.6875,146,,,,-0.038,-0.0077,0.0225,-0.0038,0
30/11/1997,,,,,36,,,,,,,,,,,48.75,,,,,11.5,43.1875,,,,,,,,11.25,,,,,,,,,,,,,,36.1875,,,44.875,,,,26,,,,,0.484375,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,25.125,32.3125,156,,,,0.0298,-0.0513,0.0119,0.0029,0
31/12/1997,,,,,33.25,,,,,,,,,,,52.75,,,,,11.6875,44,,,,,,,,11.75,,,,,,,,37.875,,,,,,37.0625,,,40.5,,,,23,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,7.8125,,,,,,,,,,,,,,25.25,32.3125,187,,,,0.0132,-0.0247,0.0386,0.0395,0
31/01/1998,,,,,31.75,,,,,,,,,,,49.5,,,,,13.375,44.9375,,,,,,,,11.3125,,,,,,,,36.4375,,,,,,38.25,,,39.875,,,,22.25,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,29,34.125,186,,,,0.0015,-0.0106,-0.0159,0.0011,0
28/02/1998,,,,,31.25,,,,,,,,,,,52.5,,,,,13.125,46.875,,,,,,,,10.5,,,,,,,,41.5625,,,,,,39.5625,,,40.5,,,,25.3125,,,,,0.90625,,,,,,,,,,,,,,,,,,,,,,9.375,,,,,,,,,,,,,,29,38,178,,,,0.0704,0.0034,-0.0085,-0.0115,0
31/03/1998,,,,,35,,,,,,,,,,,52,,,,,13.5,46.25,,,,,,,,11.5,,,,,,,,48.5625,,,,,,39.875,,,40,,,,30.375,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,10.4375,,,,,,,,,,,,,,32.75,38.1875,185,,,,0.0476,-0.0111,0.0141,0.0215,0
30/04/1998,,,,,35.75,,,,,,,,,,,52.5625,,,,,12.5625,45.8125,,,,,,,,12,,,,,,,,48.0625,,,,,,36.875,,,35.1875,,,,29.75,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,11.1875,,,,,,,,,,,,,,32.5,42.6875,199.125,,,,0.0073,0.0002,0.009,0.0078,0
31/05/1998,,,,,37.5,,,,,,,,,,,53.5,,,,,11.5,45.9375,,,,,,,,11,,,,,,,,45.25,,,,,,38.4375,,,32.6875,,,,29.5625,,,,,0.78125,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,29,43.9375,200,,,,-0.0307,-0.0335,0.034,0.0188,0
30/06/1998,,,,,34,,,,,,,,,,,58.25,,,,,10.875,47.1875,,,,,,,,10.875,,,,,,,,48,,,,,,38.4375,,,33,,,,30.3125,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,12.75,,,,,,,,,,,,,,28.5,40.9375,239,,,,0.0318,-0.0323,-0.0196,0.0726,0
31/07/1998,,,,,37.71875,,,,,,,,,,,56.0625,,,,,11.75,51.8125,,,,,,,,11.375,,,,,,,,48.375,,,,,,36.9375,,,35,,,,25.75,,,,,1.6875,,,,,,,,,,,,,,,,,,,,,,9.625,,,,,,,,,,,9.5,,,31.25,36.875,235,,,,-0.0246,-0.0491,-0.0176,0.0368,0
31/08/1998,,,,,41.25,,,,,,,,,,,56.25,,,,,9.8125,46.75,,,,,,,,11,,,,,,,,37.8125,,,,,,27.5625,,,29,,,,24.625,,,,,1,,,,,,,,,,,,,,,,,,,,,,6.75,,,,,,,,,,,8.25,,,20.25,30.875,205,,,,-0.1608,-0.0568,0.036,0.0188,0
30/09/1998,,,,,45.9375,,,,,,,,,,,56.25,,,,,7.5,54,,,,,,,,10.5,,,,,,,,36.25,,,,,,29.625,,,26.375,,,,31,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,7.25,,,,,,,,,,,6.9375,,,21.375,28.6875,215,,,,0.0615,0.001,-0.0337,-0.0071,0
31/10/1998,,,,,50,,,,,,,,,,,62.625,,,,,7.125,59.5,,,,,,,,10.25,,,,,,,,43.9375,,,,,,33.0625,,,24.5,,,,35.3125,,,,,0.546875,,,,,,,,,,,,,,,,,,,,,,8.25,,,,,,,,,,,7.0625,,,25.6875,32.875,201.5,,,,0.0713,-0.0312,-0.0229,-0.0536,0
30/11/1998,,,,,49.75,,,,,,,,,,,67.5,,,,,7,60.625,,,,,,,,10.5,,,,,,,,45.6875,,,,,,34.0625,,,24.875,,,,37.125,,,,,0.59375,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,7.6875,,,28.125,34.3125,210.5,,,,0.061,0.012,-0.0323,0.0116,0
31/12/1998,,,,,56.4375,,,,,,,,,,,69.75,,,,,8.5,65.625,,,,,,,,10.4375,,,,,,,,46.25,,,,,,31.625,,,23.25,,,,39,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,8.125,,,25.875,38,214,,,,0.0616,-0.0051,-0.0418,0.0899,0
31/01/1999,,,,,64.0625,,,,,,,,,,,66.25,,,,,8,70.6875,,,,,,,,10,,,,,,,,45.0625,,,,,,33.25,,,23.25,,,,32.75,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,9.625,,,,,,,,,,,7.875,,,24.375,47.375,213.5,,,,0.035,0.0078,-0.0462,0.0304,0
28/02/1999,,,,,59.5625,,,,,,,,,,,60.875,,,,,7.5,76.6875,,,,,,,,10,,,,,,,,45.25,,,,,,30.125,,,22,,,,40.625,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,7.625,,,,,,,,,,,7.6875,,,28.5,46.3125,182,,,,-0.0408,-0.0606,0.0188,-0.0016,0
31/03/1999,,,,,,,,,,,,,,,,54,,,,,9,76.125,,,,,,,,7.875,,,,,21.8125,,,45.75,,,,,,38.5,,,22.5,,,,44,,,,,0.71875,,,,,,,,,,,,,,,,,,54,,,,7.75,,,,,,,,,,,7.375,,,29.375,50,203,,,,0.0345,-0.0377,-0.0277,-0.0129,0
30/04/1999,,,,,,,,,,,,,,,,67.375,,,,,9,73.125,,,,,,,,9.5,,,,,24.5625,,,46.25,,,,,,39.5,,,20.375,,,,48.6875,,,,,,,,,,,,,,,,,,,,,,,53.5,,,,8.5,,,,,,,,,,,7.75,,,32.4375,57.375,198.75,,,,0.0433,0.0395,0.0241,-0.0906,0
31/05/1999,,,,,,,,,,,,,,,,61,,,,,7.84375,73.0625,,,,,,,,9.25,,,,,28,,,43,,,,,,40.875,,,23.25,,,,45.3125,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,8.3125,,,,,,,,,,,8.25,,,32.5,51.9375,205,,,,-0.0246,0.0337,0.023,-0.0528,0
30/06/1999,,,,,,,,,,,,,,,,59.625,,,,,8.03125,70.9375,,,,,,,,9.75,,,,,28.625,,,43,,,,,,41.375,,,26.5,,,,44.375,,,,,,,,,,,,,,,,,,,,,,,49.5,,,,8.0625,,,,,,,,,,,8.375,,,36,50.375,202.5,,,,0.0477,0.0314,-0.0327,0.0488,0
31/07/1999,,,,,,,,,,,,,,,,56.875,,,,,8.75,78.9375,,,,,,,,9.8125,,,,,26.1875,,,41,,,,,,39.5,,,24.5,,,,45,,,,,,,,,,,,,,,,,,,,,,,53.25,,,,9.25,,,,,,,,,,,10,,,36.6875,51.3125,197.25,,,,-0.0349,0.026,-0.0042,0.0151,0
31/08/1999,,,,,,,,,,,,,,,,55.375,,,,,8.15625,77,,,,,,,,9.4375,,,,,26.1875,,,41.4375,,,,,,37.5,,,25,,,,42.359375,,,,,,,,,,,,,,,,,,,,,,,57.0625,,,,7.8125,,,,,,,,,,,9.4375,,,38.875,53.0625,200.625,,,,-0.0138,-0.0094,-0.0184,0.0292,0
30/09/1999,,,,,,,,,,,,,,,,58.25,,,,,8.5,70.0625,,,,,,,,9.0625,,,,,23,,,41.4375,,,,,,32.25,,,20.5,,,,38.6875,,,,,,,,,,,,,,,,,,,,,,,54.125,,,,7.9375,,,,,,,,,,,9.125,,,37.75,45.5,166,,,,-0.0279,0.0344,-0.0348,0.0646,0
31/10/1999,,,,,,,,,,,,,,,,63.125,,,,,8.5,71.9375,,59.6875,,,,,,9.375,,,,,21.75,,,40.625,,,,,,35.4375,,,21.25,,,,38.625,,,,,,,,,,,,,,,,,,,,,,,55.5,,,,7.75,,,,,,,,,,,9.1875,,,34.5,49.1875,166,,,,0.0612,-0.0661,-0.0337,0.0547,0
30/11/1999,,,,,,,,,,,,,,,,58.1875,,,,,9,74.8125,,57.875,,,,,,9.0625,,,,,28,,,36.8125,,,,,,34.1875,,,22,,,,41.375,,,,,,,,,,,,,,,,,,,,,,,49.75,,,,7.1875,,,,,,,,,,,9.1875,,,37.5625,43.5625,166,,,,0.0337,0.0722,-0.0616,0.0562,0
31/12/1999,,,,,,,,,,,,,,,,53.9375,,,,,10,70.875,,56.1875,,,,,,8.6875,,,,,32.0625,,,32,,,,,,33.0625,,,21.3125,,,,40.3125,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,7.1875,,,,,,,,,,,9.125,,,37.875,44.75,159,,,,0.0772,0.0699,-0.0832,0.1319,0
31/01/2000,,,,,,,,,,,,,,,,51,,,,,9.375,67.5,,52.0625,,,,,,8.375,,,,,31.25,,,30.1875,,,,,,29,,,22.5,,,,36,,,,,,,,,,,,,,,,,,,,,,,48.5,,,,7.4375,,,,,,,,,,,8.8125,,,43,58.0625,158,,,,-0.0474,0.0579,-0.0189,0.0186,0
29/02/2000,,,,,,,,,,,,,,,,45.4375,,,,,9.5,64,,49,,,,,,8.96875,,,,,25.75,,,30.8125,,,,,,21.875,,,20.5,,,,31.875,,,,,,,,,,,,,,,,,,,,,,,43.875,,,,7.3125,,,,,,,,,,,8.5,,,37.75,58.75,160,,,,0.0245,0.2148,-0.0981,0.1836,0
31/03/2000,,,,,,,,,,,,,,,,51.75,,,,,11,62.25,,47.03125,,,,,,8.25,,,,,24.875,,,30.125,,,,,,25,,,21,,,,35.375,,,,,,,,,,,,,,,,,,,,,,,48,,,,7.5,,,,,,,,,,,8.03125,,,38.5,59.5,179,,,,0.052,-0.1729,0.0823,-0.0639,0
30/04/2000,,,,,,,,,,,,,,,,53,,,,,10.75,70.5625,,49.8125,,,,,,8.578125,,,,,22.3125,,,34,,,,,,25,,,17.875,,,,36.5625,,,,,,,,,,,,,,,,,,,,,,,51,,,,7.875,,,,,,,,,,,8.5,,,38.6875,54,179,,,,-0.064,-0.0663,0.0725,-0.0857,0
31/05/2000,,,,,,,,,,,,,,,,56.25,,,,,10.75,77.5,,53.125,,,,,,8,,,,,22.25,,,34.5625,,,,,,26.625,,,19,,,,35,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,8.5,,,,,,,,,,,8.1875,,,36.5,47.6875,167,,,,-0.0442,-0.0611,0.0483,-0.0908,0
30/06/2000,,,,,,,,,,,,,,,,52.75,,,,,12.25,74.6875,,50,,,,,,8,,,,,22.6875,,,35.5625,,,,,,23.0625,,,18.625,,,,35.25,,,,,,,,,,,,,,,,,,,,,,,60.5,,,,8.5625,,,,,,,,,,,7.875,,,36.4375,58,175,,,,0.0464,0.128,-0.0841,0.1659,0
31/07/2000,,,,,,,,,,,,,,,,50.5,,,,,16,80.5,,48.0625,,,,,,8.1875,,,,,22,,,34.8125,,,,,,22.5,,,20.1875,,,,29.1875,,,,,,,,,,,,,,,,,,,,,,,63,,,,8.75,,,,,,,,,,,7.625,,,36.375,56.0625,176,,,,-0.0251,-0.0308,0.0833,-0.0011,0
31/08/2000,,,,,,,,,,,,,,,,52.75,,,,,15,78.8125,,53.9375,,,,,,8.8125,,,,,23.125,,,34.4375,,,,,,25.5,,,30.625,,,,29.4375,,,,,,,,,,,,9,,,,,,,,,,,59.5625,,,,9.25,,,,,,,,,,,7.5,,,35.9375,60.1875,172.3125,18.75,,,0.0703,-0.0063,-0.0137,0.057,0
30/09/2000,,,14.8125,,,,,,,,,,,,,53.9375,,,,,,42.3125,,,,,,,,9.8125,,,,,22.5,,,35.3125,,,,,,26.5,,,40.25,,,,27.8125,,,,,,,,,,,,11,,,,,,,,,,,63.1875,,,,9,,,,,53.5,,,,,,7,,,37,57.4375,180,18.875,,,-0.0545,-0.0173,0.0717,0.022,0
31/10/2000,,,16.75,,,,,,,,,,,,,60.375,,,,,,45.75,,,,,,,,8.75,,,,,19.3125,,,37.625,,,,,,29.4375,,,37.34375,,,,26.25,,,,,,,,,,,,8.875,,,,,,,,,,,63.6875,,,,7.75,,,,,47.53125,,,,,,6,,,38.375,57.125,195.0625,31.25,,,-0.0276,-0.0393,0.0564,-0.0463,0
30/11/2000,,,18.875,,,,,,,,,,,,,64.4375,,,,,,47.4375,,,,,,,,8.0625,,,,,19.8125,,,41.75,,,,,,28.875,,,33,,,,26.8125,,,,,,,,,,,,9.5,,,,,,,,,,,75,,,,8.0625,,,,,50,,,,,,6.125,,,36.4375,47.625,192.5,40,,,-0.1072,-0.0339,0.1234,-0.024,0
31/12/2000,,,22.5,,,,,,,,,,,,,66.75,,,,,,45.5,,,,,,,,8.1875,,,,,21.5,,,44.375,,,,,,30,,,36.25,,,,34.25,,,,,,,,,,,,8.75,,,,,,,,,,,80.3125,,,,8.8125,,,,,56.96875,,,,,,7,,,39,,207.5,50,,,0.0119,0.0073,0.076,0.067,0
31/01/2001,,,26.5,,,,,,,,11.10000038,,,,,65.75,,,,,,43.36000061,,,,,,,,8.25,,,,,26.14999962,,,38.5,,,,,,32.00999832,,,34,,,,32.04999924,,,,,,,,,,,,8.9375,,,,,,,,,,,69.55000305,,,,9,,,,,67.5,,,,,,7.684999943,,,42,,212,21.5625,,11.5,0.0313,0.0668,-0.0511,-0.2505,0
28/02/2001,,,,,,,,,,,10.59000015,,,,,63,,,,,,43.70000076,,,,,,,,8,,,,,25.25,,,40.47999954,,,,,,,,,28.125,,,,,,,,,,,,,,,,8.6875,,,,,,,,,,,66.94999695,,,,9.800000191,,,,,63.5,,,,,,8.875,,,42.40000153,,224,21.625,,9.8125,-0.1005,-0.0074,0.1248,0.1251,0
31/03/2001,,,,,,,,,,,9.800000191,,,,,62.5,,,,,,45.93000031,,,,,,,,8.6875,,,,,26.10000038,,,40.45000076,,,,,,,,,24.125,,,,,,,,,,,,,,,,8.25,,,,,,,,,,,65.44000244,,,,9.550000191,,,,,71.61000061,,,,,,9,,,41.65000153,,238.9375,17.125,,7.0625,-0.0726,0.0027,0.0643,0.0835,0
30/04/2001,,,,,,,,,,,11.03999996,,,,,61.25,,,,,,39.99000168,,,,,,,,11.14999962,,,,,24.29999924,,,41.90000153,,,,,,,,,23.125,,,,,,,,,,,,,,,,8.600000381,,,,,,,,,,,52,,,,9.199999809,,,,,65,,,,,,8.5,,,41.20000076,,215.0099945,25.5,,9.699999809,0.0794,0.0056,-0.0469,-0.0797,1
