,gvkey,iid,datadate,tic,trt1m,naics,sic
5186187,100472,90,30/11/2013,SABM1,-1.207,312120.0,2082.0
5186188,100472,90,31/12/2013,SABM1,-0.0682,312120.0,2082.0
5186189,100472,90,31/01/2014,SABM1,-12.3265,312120.0,2082.0
5186190,100472,90,28/02/2014,SABM1,8.9318,312120.0,2082.0
5186191,100472,90,31/03/2014,SABM1,1.792,312120.0,2082.0
5186192,100472,90,30/04/2014,SABM1,8.9103,312120.0,2082.0
5186193,100472,90,31/05/2014,SABM1,2.1276,312120.0,2082.0
5186194,100472,90,30/06/2014,SABM1,4.307,312120.0,2082.0
5186195,100472,90,31/07/2014,SABM1,-5.631,312120.0,2082.0
5186196,100472,90,31/08/2014,SABM1,2.3831,312120.0,2082.0
5186197,100472,90,30/09/2014,SABM1,0.6994,312120.0,2082.0
5186198,100472,90,31/10/2014,SABM1,1.4791,312120.0,2082.0
5186199,100472,90,30/11/2014,SABM1,-0.5782,312120.0,2082.0
5186200,100472,90,31/12/2014,SABM1,-6.1042,312120.0,2082.0
5186201,100472,90,31/01/2015,SABM1,3.9022,312120.0,2082.0
5186202,100472,90,28/02/2015,SABM1,4.301,312120.0,2082.0
5186203,100472,90,31/03/2015,SABM1,-7.4709,312120.0,2082.0
5186204,100472,90,30/04/2015,SABM1,1.2692,312120.0,2082.0
5186205,100472,90,31/05/2015,SABM1,0.186,312120.0,2082.0
5186206,100472,90,30/06/2015,SABM1,-2.5414,312120.0,2082.0
5186207,100472,90,31/07/2015,SABM1,1.0411,312120.0,2082.0
5186208,100472,90,31/08/2015,SABM1,-8.8841,312120.0,2082.0
5186209,100472,90,30/09/2015,SABM1,20.5174,312120.0,2082.0
5186210,100472,90,31/10/2015,SABM1,8.9954,312120.0,2082.0
5186211,100472,90,30/11/2015,SABM1,-1.1866,312120.0,2082.0
5186212,100472,90,31/12/2015,SABM1,-1.1617,312120.0,2082.0
5186213,100472,90,31/01/2016,SABM1,-1.087,312120.0,2082.0
5186214,100472,90,29/02/2016,SABM1,-1.8625,312120.0,2082.0
5186215,100472,90,31/03/2016,SABM1,5.0615,312120.0,2082.0
5186216,100472,90,30/04/2016,SABM1,0.2207,312120.0,2082.0
5186217,100472,90,31/05/2016,SABM1,1.9574,312120.0,2082.0
5186218,100472,90,30/06/2016,SABM1,-6.5402,312120.0,2082.0
5186219,100472,90,31/07/2016,SABM1,0.3201,312120.0,2082.0
5186220,100472,90,31/08/2016,SABM1,-0.145,312120.0,2082.0
5186221,100472,90,30/09/2016,SABM1,1.3698,312120.0,2082.0
5186222,100472,90,31/10/2016,SABM1,-1.9198,312120.0,2082.0
5202589,100956,90,31/05/1996,SWMAY.1,,312229.0,2100.0
5202590,100956,90,30/06/1996,SWMAY.1,-5.7252,312229.0,2100.0
5202591,100956,90,31/07/1996,SWMAY.1,-5.668,312229.0,2100.0
5202592,100956,90,31/08/1996,SWMAY.1,-0.4292,312229.0,2100.0
5202593,100956,90,30/09/1996,SWMAY.1,3.4483,312229.0,2100.0
5202594,100956,90,31/10/1996,SWMAY.1,-0.8333,312229.0,2100.0
5202595,100956,90,30/11/1996,SWMAY.1,10.9244,312229.0,2100.0
5202596,100956,90,31/12/1996,SWMAY.1,4.9242,312229.0,2100.0
5202597,100956,90,31/01/1997,SWMAY.1,-3.2491,312229.0,2100.0
5202598,100956,90,28/02/1997,SWMAY.1,6.7164,312229.0,2100.0
5202599,100956,90,31/03/1997,SWMAY.1,-1.7483,312229.0,2100.0
5202600,100956,90,30/04/1997,SWMAY.1,-7.8292,312229.0,2100.0
5202601,100956,90,31/05/1997,SWMAY.1,5.2636,312229.0,2100.0
5202602,100956,90,30/06/1997,SWMAY.1,4.2146,312229.0,2100.0
5202603,100956,90,31/07/1997,SWMAY.1,-6.6176,312229.0,2100.0
5202604,100956,90,31/08/1997,SWMAY.1,-5.1181,312229.0,2100.0
5202605,100956,90,30/09/1997,SWMAY.1,5.3942,312229.0,2100.0
5202606,100956,90,31/10/1997,SWMAY.1,-1.5748,312229.0,2100.0
5202607,100956,90,30/11/1997,SWMAY.1,7.2,312229.0,2100.0
5202608,100956,90,31/12/1997,SWMAY.1,-0.7463,312229.0,2100.0
5202609,100956,90,31/01/1998,SWMAY.1,-3.3835,312229.0,2100.0
5202610,100956,90,28/02/1998,SWMAY.1,0.3891,312229.0,2100.0
5202611,100956,90,31/03/1998,SWMAY.1,4.6512,312229.0,2100.0
5202612,100956,90,30/04/1998,SWMAY.1,3.7037,312229.0,2100.0
5202613,100956,90,31/05/1998,SWMAY.1,3.0463,312229.0,2100.0
5202614,100956,90,30/06/1998,SWMAY.1,-4.6931,312229.0,2100.0
5202615,100956,90,31/07/1998,SWMAY.1,-3.7879,312229.0,2100.0
5202616,100956,90,31/08/1998,SWMAY.1,-2.3622,312229.0,2100.0
5202617,100956,90,30/09/1998,SWMAY.1,0.0,312229.0,2100.0
5202618,100956,90,31/10/1998,SWMAY.1,12.5,312229.0,2100.0
5202619,100956,90,30/11/1998,SWMAY.1,-3.2258,312229.0,2100.0
5202620,100956,90,31/12/1998,SWMAY.1,8.8889,312229.0,2100.0
5202621,100956,90,31/01/1999,SWMAY.1,-6.4626,312229.0,2100.0
5202622,100956,90,28/02/1999,SWMAY.1,-3.2727,312229.0,2100.0
5202623,100956,90,31/03/1999,SWMAY.1,3.7594,312229.0,2100.0
5202624,100956,90,30/04/1999,SWMAY.1,-4.7101,312229.0,2100.0
5202625,100956,90,31/05/1999,SWMAY.1,15.0373,312229.0,2100.0
5202626,100956,90,30/06/1999,SWMAY.1,0.3425,312229.0,2100.0
5202627,100956,90,31/07/1999,SWMAY.1,5.1195,312229.0,2100.0
5202628,100956,90,31/08/1999,SWMAY.1,5.8442,312229.0,2100.0
5202629,100956,90,30/09/1999,SWMAY.1,-11.1963,312229.0,2100.0
5202630,100956,90,31/10/1999,SWMAY.1,1.8998,312229.0,2100.0
5202631,100956,90,30/11/1999,SWMAY.1,-4.4068,312229.0,2100.0
5202632,100956,90,31/12/1999,SWMAY.1,0.0,312229.0,2100.0
5202633,100956,90,31/01/2000,SWMAY.1,-4.9645,312229.0,2100.0
5202634,100956,90,29/02/2000,SWMAY.1,-2.2388,312229.0,2100.0
5202635,100956,90,31/03/2000,SWMAY.1,-5.7252,312229.0,2100.0
5202636,100956,90,30/04/2000,SWMAY.1,-6.8826,312229.0,2100.0
5202637,100956,90,31/05/2000,SWMAY.1,11.2779,312229.0,2100.0
5202638,100956,90,30/06/2000,SWMAY.1,0.4082,312229.0,2100.0
5202639,100956,90,31/07/2000,SWMAY.1,4.065,312229.0,2100.0
5202640,100956,90,31/08/2000,SWMAY.1,0.0,312229.0,2100.0
5202641,100956,90,30/09/2000,SWMAY.1,-1.5625,312229.0,2100.0
5202642,100956,90,31/10/2000,SWMAY.1,8.3333,312229.0,2100.0
5202643,100956,90,30/11/2000,SWMAY.1,3.2967,312229.0,2100.0
5202644,100956,90,31/12/2000,SWMAY.1,6.383,312229.0,2100.0
5202645,100956,90,31/01/2001,SWMAY.1,8.3333,312229.0,2100.0
5202646,100956,90,28/02/2001,SWMAY.1,2.7692,312229.0,2100.0
5202647,100956,90,31/03/2001,SWMAY.1,2.994,312229.0,2100.0
5202648,100956,90,30/04/2001,SWMAY.1,3.8005,312229.0,2100.0
5202649,100956,90,31/05/2001,SWMAY.1,6.1865,312229.0,2100.0
5202650,100956,90,30/06/2001,SWMAY.1,0.1087,312229.0,2100.0
5202651,100956,90,31/07/2001,SWMAY.1,2.823,312229.0,2100.0
5202652,100956,90,31/08/2001,SWMAY.1,2.9567,312229.0,2100.0
5202653,100956,90,30/09/2001,SWMAY.1,2.5846,312229.0,2100.0
5202654,100956,90,31/10/2001,SWMAY.1,0.5799,312229.0,2100.0
5202655,100956,90,30/11/2001,SWMAY.1,-2.6839,312229.0,2100.0
5202656,100956,90,31/12/2001,SWMAY.1,8.3759,312229.0,2100.0
5202657,100956,90,31/01/2002,SWMAY.1,7.9293,312229.0,2100.0
5202658,100956,90,28/02/2002,SWMAY.1,8.9151,312229.0,2100.0
5202659,100956,90,31/03/2002,SWMAY.1,7.0381,312229.0,2100.0
5202660,100956,90,30/04/2002,SWMAY.1,18.7726,312229.0,2100.0
5202661,100956,90,31/05/2002,SWMAY.1,1.9648,312229.0,2100.0
5202662,100956,90,30/06/2002,SWMAY.1,2.3426,312229.0,2100.0
5202663,100956,90,31/07/2002,SWMAY.1,-4.1964,312229.0,2100.0
5202664,100956,90,31/08/2002,SWMAY.1,4.727,312229.0,2100.0
5202665,100956,90,30/09/2002,SWMAY.1,-6.4761,312229.0,2100.0
5202666,100956,90,31/10/2002,SWMAY.1,-6.4131,312229.0,2100.0
5202667,100956,90,30/11/2002,SWMAY.1,-4.4703,312229.0,2100.0
5202668,100956,90,31/12/2002,SWMAY.1,13.349,312229.0,2100.0
5202669,100956,90,31/01/2003,SWMAY.1,-8.1002,312229.0,2100.0
5202670,100956,90,28/02/2003,SWMAY.1,7.5186,312229.0,2100.0
5202671,100956,90,31/03/2003,SWMAY.1,-1.6372,312229.0,2100.0
5202672,100956,90,30/04/2003,SWMAY.1,0.7134,312229.0,2100.0
5202673,100956,90,31/05/2003,SWMAY.1,9.0821,312229.0,2100.0
5202674,100956,90,30/06/2003,SWMAY.1,-4.6167,312229.0,2100.0
5202675,100956,90,31/07/2003,SWMAY.1,-9.4349,312229.0,2100.0
5202676,100956,90,31/08/2003,SWMAY.1,-2.0173,312229.0,2100.0
5202677,100956,90,30/09/2003,SWMAY.1,12.5,312229.0,2100.0
5202678,100956,90,31/10/2003,SWMAY.1,7.5294,312229.0,2100.0
5202679,100956,90,30/11/2003,SWMAY.1,11.5487,312229.0,2100.0
5202680,100956,90,31/12/2003,SWMAY.1,11.7371,312229.0,2100.0
5202681,100956,90,31/01/2004,SWMAY.1,-5.7056,312229.0,2100.0
5202682,100956,90,29/02/2004,SWMAY.1,-3.3202,312229.0,2100.0
5202683,100956,90,31/03/2004,SWMAY.1,8.6124,312229.0,2100.0
5202684,100956,90,30/04/2004,SWMAY.1,1.6899,312229.0,2100.0
5202685,100956,90,31/05/2004,SWMAY.1,4.1584,312229.0,2100.0
5202686,100956,90,30/06/2004,SWMAY.1,-2.4144,312229.0,2100.0
5202687,100956,90,31/07/2004,SWMAY.1,-4.549,312229.0,2100.0
5202688,100956,90,31/08/2004,SWMAY.1,2.8176,312229.0,2100.0
5202689,100956,90,30/09/2004,SWMAY.1,5.7449,312229.0,2100.0
5202690,100956,90,31/10/2004,SWMAY.1,-0.9752,312229.0,2100.0
5202691,100956,90,30/11/2004,SWMAY.1,0.0,312229.0,2100.0
5205134,101130,90,30/09/2009,CABGY,,312120.0,2082.0
5205135,101130,90,31/10/2009,CABGY,-2.1769,312120.0,2082.0
5205136,101130,90,30/11/2009,CABGY,1.2646,312120.0,2082.0
5205137,101130,90,31/12/2009,CABGY,3.3068,312120.0,2082.0
5205138,101130,90,31/01/2010,CABGY,1.8571,312120.0,2082.0
5205139,101130,90,28/02/2010,CABGY,-1.3591,312120.0,2082.0
5205140,101130,90,31/03/2010,CABGY,13.8786,312120.0,2082.0
5205141,101130,90,30/04/2010,CABGY,-3.2172,312120.0,2082.0
5205142,101130,90,31/05/2010,CABGY,-6.2857,312120.0,2082.0
5205143,101130,90,30/06/2010,CABGY,0.6753,312120.0,2082.0
5205144,101130,90,31/07/2010,CABGY,15.4608,312120.0,2082.0
5205145,101130,90,31/08/2010,CABGY,6.605,312120.0,2082.0
5205146,101130,90,30/09/2010,CABGY,10.4974,312120.0,2082.0
5205147,101130,90,31/10/2010,CABGY,4.6064,312120.0,2082.0
5205148,101130,90,30/11/2010,CABGY,-13.3342,312120.0,2082.0
5205149,101130,90,31/12/2010,CABGY,6.2114,312120.0,2082.0
5205150,101130,90,31/01/2011,CABGY,-0.7708,312120.0,2082.0
5205151,101130,90,28/02/2011,CABGY,6.7656,312120.0,2082.0
5205152,101130,90,31/03/2011,CABGY,2.1094,312120.0,2082.0
5205153,101130,90,30/04/2011,CABGY,10.3367,312120.0,2082.0
5205154,101130,90,31/05/2011,CABGY,-2.9084,312120.0,2082.0
5205155,101130,90,30/06/2011,CABGY,-5.8439,312120.0,2082.0
5205156,101130,90,31/07/2011,CABGY,-9.5582,312120.0,2082.0
5205157,101130,90,31/08/2011,CABGY,-23.5563,312120.0,2082.0
5205158,101130,90,30/09/2011,CABGY,-20.6743,312120.0,2082.0
5205159,101130,90,31/10/2011,CABGY,15.0306,312120.0,2082.0
5205160,101130,90,30/11/2011,CABGY,7.1928,312120.0,2082.0
5205161,101130,90,31/12/2011,CABGY,-3.814,312120.0,2082.0
5205162,101130,90,31/01/2012,CABGY,7.4357,312120.0,2082.0
5205163,101130,90,29/02/2012,CABGY,4.0066,312120.0,2082.0
5205164,101130,90,31/03/2012,CABGY,5.6166,312120.0,2082.0
5205165,101130,90,30/04/2012,CABGY,4.4413,312120.0,2082.0
5205166,101130,90,31/05/2012,CABGY,-13.5406,312120.0,2082.0
5205167,101130,90,30/06/2012,CABGY,5.6499,312120.0,2082.0
5205168,101130,90,31/07/2012,CABGY,3.074,312120.0,2082.0
5205169,101130,90,31/08/2012,CABGY,6.9444,312120.0,2082.0
5205170,101130,90,30/09/2012,CABGY,2.2183,312120.0,2082.0
5205171,101130,90,31/10/2012,CABGY,-2.7676,312120.0,2082.0
5205172,101130,90,30/11/2012,CABGY,12.8928,312120.0,2082.0
5205173,101130,90,31/12/2012,CABGY,0.5392,312120.0,2082.0
5205174,101130,90,31/01/2013,CABGY,9.2752,312120.0,2082.0
5205175,101130,90,28/02/2013,CABGY,-3.7813,312120.0,2082.0
5205176,101130,90,31/03/2013,CABGY,-4.2818,312120.0,2082.0
5205177,101130,90,30/04/2013,CABGY,-4.6823,312120.0,2082.0
5205178,101130,90,31/05/2013,CABGY,2.5019,312120.0,2082.0
5205179,101130,90,30/06/2013,CABGY,-6.1467,312120.0,2082.0
5205180,101130,90,31/07/2013,CABGY,10.6711,312120.0,2082.0
5205181,101130,90,31/08/2013,CABGY,-2.1882,312120.0,2082.0
5205182,101130,90,30/09/2013,CABGY,6.5254,312120.0,2082.0
5205183,101130,90,31/10/2013,CABGY,-3.0216,312120.0,2082.0
5205184,101130,90,30/11/2013,CABGY,9.8225,312120.0,2082.0
5205185,101130,90,31/12/2013,CABGY,0.9336,312120.0,2082.0
5205186,101130,90,31/01/2014,CABGY,-12.0962,312120.0,2082.0
5205187,101130,90,28/02/2014,CABGY,8.3919,312120.0,2082.0
5205188,101130,90,31/03/2014,CABGY,-4.3693,312120.0,2082.0
5205189,101130,90,30/04/2014,CABGY,0.3518,312120.0,2082.0
5205190,101130,90,31/05/2014,CABGY,4.1913,312120.0,2082.0
5205191,101130,90,30/06/2014,CABGY,3.5325,312120.0,2082.0
5205192,101130,90,31/07/2014,CABGY,-10.8532,312120.0,2082.0
5205193,101130,90,31/08/2014,CABGY,-4.8011,312120.0,2082.0
5205194,101130,90,30/09/2014,CABGY,-2.7185,312120.0,2082.0
5205195,101130,90,31/10/2014,CABGY,-1.0008,312120.0,2082.0
5205196,101130,90,30/11/2014,CABGY,1.4369,312120.0,2082.0
5205197,101130,90,31/12/2014,CABGY,-12.8723,312120.0,2082.0
5205198,101130,90,31/01/2015,CABGY,-5.5074,312120.0,2082.0
5205199,101130,90,28/02/2015,CABGY,16.6349,312120.0,2082.0
5205200,101130,90,31/03/2015,CABGY,-2.2601,312120.0,2082.0
5205201,101130,90,30/04/2015,CABGY,10.446,312120.0,2082.0
5205202,101130,90,31/05/2015,CABGY,0.6967,312120.0,2082.0
5205203,101130,90,30/06/2015,CABGY,-1.1332,312120.0,2082.0
5205204,101130,90,31/07/2015,CABGY,-3.389,312120.0,2082.0
5205205,101130,90,31/08/2015,CABGY,-14.0258,312120.0,2082.0
5205206,101130,90,30/09/2015,CABGY,1.7515,312120.0,2082.0
5205207,101130,90,31/10/2015,CABGY,7.3939,312120.0,2082.0
5205208,101130,90,30/11/2015,CABGY,3.2299,312120.0,2082.0
5205209,101130,90,31/12/2015,CABGY,4.8756,312120.0,2082.0
5205210,101130,90,31/01/2016,CABGY,-6.0061,312120.0,2082.0
5205211,101130,90,29/02/2016,CABGY,3.1621,312120.0,2082.0
5205212,101130,90,31/03/2016,CABGY,11.9631,312120.0,2082.0
5205213,101130,90,30/04/2016,CABGY,2.0588,312120.0,2082.0
5205214,101130,90,31/05/2016,CABGY,-0.9034,312120.0,2082.0
5205215,101130,90,30/06/2016,CABGY,-1.8492,312120.0,2082.0
5205216,101130,90,31/07/2016,CABGY,4.8076,312120.0,2082.0
5205217,101130,90,31/08/2016,CABGY,-5.7402,312120.0,2082.0
5205218,101130,90,30/09/2016,CABGY,1.9071,312120.0,2082.0
5205219,101130,90,31/10/2016,CABGY,-5.6088,312120.0,2082.0
5205220,101130,90,30/11/2016,CABGY,-5.459,312120.0,2082.0
5205221,101130,90,31/12/2016,CABGY,1.5742,312120.0,2082.0
5205222,101130,90,31/01/2017,CABGY,4.5397,312120.0,2082.0
5205223,101130,90,28/02/2017,CABGY,-2.4894,312120.0,2082.0
5205224,101130,90,31/03/2017,CABGY,6.7187,312120.0,2082.0
5205225,101130,90,30/04/2017,CABGY,7.7301,312120.0,2082.0
5205226,101130,90,31/05/2017,CABGY,9.2148,312120.0,2082.0
5205227,101130,90,30/06/2017,CABGY,-2.1013,312120.0,2082.0
5205228,101130,90,31/07/2017,CABGY,3.796,312120.0,2082.0
5205229,101130,90,31/08/2017,CABGY,3.4947,312120.0,2082.0
5205230,101130,90,30/09/2017,CABGY,-4.4979,312120.0,2082.0
5205231,101130,90,31/10/2017,CABGY,4.3397,312120.0,2082.0
5205232,101130,90,30/11/2017,CABGY,3.8834,312120.0,2082.0
5205233,101130,90,31/12/2017,CABGY,1.277,312120.0,2082.0
5205234,101130,90,31/01/2018,CABGY,7.2406,312120.0,2082.0
5205235,101130,90,28/02/2018,CABGY,-4.6331,312120.0,2082.0
5205236,101130,90,31/03/2018,CABGY,-1.0718,312120.0,2082.0
5205237,101130,90,30/04/2018,CABGY,-5.7221,312120.0,2082.0
5205238,101130,90,31/05/2018,CABGY,-0.9722,312120.0,2082.0
5205239,101130,90,30/06/2018,CABGY,6.0794,312120.0,2082.0
5205240,101130,90,31/07/2018,CABGY,2.4367,312120.0,2082.0
5205241,101130,90,31/08/2018,CABGY,1.4132,312120.0,2082.0
5205242,101130,90,30/09/2018,CABGY,-1.9288,312120.0,2082.0
5205243,101130,90,31/10/2018,CABGY,-8.042,312120.0,2082.0
5205244,101130,90,30/11/2018,CABGY,0.367,312120.0,2082.0
5205245,101130,90,31/12/2018,CABGY,-4.1986,312120.0,2082.0
5205246,101130,90,31/01/2019,CABGY,7.9689,312120.0,2082.0
5205247,101130,90,28/02/2019,CABGY,5.8618,312120.0,2082.0
5205248,101130,90,31/03/2019,CABGY,5.3448,312120.0,2082.0
5205249,101130,90,30/04/2019,CABGY,3.2355,312120.0,2082.0
5205250,101130,90,31/05/2019,CABGY,1.8169,312120.0,2082.0
5205251,101130,90,30/06/2019,CABGY,1.0387,312120.0,2082.0
5205252,101130,90,31/07/2019,CABGY,3.4946,312120.0,2082.0
5205253,101130,90,31/08/2019,CABGY,7.6447,312120.0,2082.0
5205254,101130,90,30/09/2019,CABGY,-0.0541,312120.0,2082.0
5205255,101130,90,31/10/2019,CABGY,-4.7957,312120.0,2082.0
5205256,101130,90,30/11/2019,CABGY,2.2877,312120.0,2082.0
5205257,101130,90,31/12/2019,CABGY,3.6917,312120.0,2082.0
5205258,101130,90,31/01/2020,CABGY,-2.0129,312120.0,2082.0
5205259,101130,90,29/02/2020,CABGY,-10.808,312120.0,2082.0
5205260,101130,90,31/03/2020,CABGY,-10.9217,312120.0,2082.0
5205261,101130,90,30/04/2020,CABGY,11.3742,312120.0,2082.0
5205262,101130,90,31/05/2020,CABGY,2.5859,312120.0,2082.0
5205263,101130,90,30/06/2020,CABGY,2.1418,312120.0,2082.0
5205264,101130,90,31/07/2020,CABGY,11.5329,312120.0,2082.0
5205265,101130,90,31/08/2020,CABGY,-4.4185,312120.0,2082.0
5205266,101130,90,30/09/2020,CABGY,-4.2429,312120.0,2082.0
5205267,101130,90,31/10/2020,CABGY,-6.1364,312120.0,2082.0
5205268,101130,90,30/11/2020,CABGY,17.8748,312120.0,2082.0
5205269,101130,90,31/12/2020,CABGY,7.443,312120.0,2082.0
5205270,101130,90,31/01/2021,CABGY,-8.2717,312120.0,2082.0
5205271,101130,90,28/02/2021,CABGY,7.6779,312120.0,2082.0
5205272,101130,90,31/03/2021,CABGY,-0.4974,312120.0,2082.0
5205273,101130,90,30/04/2021,CABGY,14.0895,312120.0,2082.0
5205274,101130,90,31/05/2021,CABGY,4.5955,312120.0,2082.0
5205275,101130,90,30/06/2021,CABGY,1.4337,312120.0,2082.0
5205276,101130,90,31/07/2021,CABGY,-0.8475,312120.0,2082.0
5205277,101130,90,31/08/2021,CABGY,-5.5804,312120.0,2082.0
5205278,101130,90,30/09/2021,CABGY,-6.2769,312120.0,2082.0
5205279,101130,90,31/10/2021,CABGY,0.9506,312120.0,2082.0
5205280,101130,90,30/11/2021,CABGY,-6.51,312120.0,2082.0
5205281,101130,90,31/12/2021,CABGY,11.8668,312120.0,2082.0
5205282,101130,90,31/01/2022,CABGY,-6.8269,312120.0,2082.0
5205283,101130,90,28/02/2022,CABGY,-8.7689,312120.0,2082.0
5205284,101130,90,31/03/2022,CABGY,-13.008,312120.0,2082.0
5205285,101130,90,30/04/2022,CABGY,3.7696,312120.0,2082.0
5205286,101130,90,31/05/2022,CABGY,-1.3972,312120.0,2082.0
5205287,101130,90,30/06/2022,CABGY,0.0433,312120.0,2082.0
5205288,101130,90,31/07/2022,CABGY,1.2983,312120.0,2082.0
5205289,101130,90,31/08/2022,CABGY,1.4332,312120.0,2082.0
5211438,101396,91,30/11/2008,PRNDY,,312130.0,2084.0
5211439,101396,91,31/12/2008,PRNDY,25.5735,312130.0,2084.0
5211440,101396,91,31/01/2009,PRNDY,-14.3012,312130.0,2084.0
5211441,101396,91,28/02/2009,PRNDY,-12.4089,312130.0,2084.0
5211442,101396,91,31/03/2009,PRNDY,0.8323,312130.0,2084.0
5211443,101396,91,30/04/2009,PRNDY,6.9621,312130.0,2084.0
5211444,101396,91,31/05/2009,PRNDY,9.7702,312130.0,2084.0
5211445,101396,91,30/06/2009,PRNDY,2.1624,312130.0,2084.0
5211446,101396,91,31/07/2009,PRNDY,22.8172,312130.0,2084.0
5211447,101396,91,31/08/2009,PRNDY,0.9444,312130.0,2084.0
5211448,101396,91,30/09/2009,PRNDY,1.6661,312130.0,2084.0
5211449,101396,91,31/10/2009,PRNDY,5.6287,312130.0,2084.0
5211450,101396,91,30/11/2009,PRNDY,1.6591,312130.0,2084.0
5211451,101396,91,31/12/2009,PRNDY,2.9278,312130.0,2084.0
5211452,101396,91,31/01/2010,PRNDY,-5.7065,312130.0,2084.0
5211453,101396,91,28/02/2010,PRNDY,-6.8353,312130.0,2084.0
5211454,101396,91,31/03/2010,PRNDY,12.6606,312130.0,2084.0
5211455,101396,91,30/04/2010,PRNDY,-0.047,312130.0,2084.0
5211456,101396,91,31/05/2010,PRNDY,-11.102,312130.0,2084.0
5211457,101396,91,30/06/2010,PRNDY,3.6777,312130.0,2084.0
5211458,101396,91,31/07/2010,PRNDY,0.8191,312130.0,2084.0
5211459,101396,91,31/08/2010,PRNDY,0.2045,312130.0,2084.0
5211460,101396,91,30/09/2010,PRNDY,6.6514,312130.0,2084.0
5211461,101396,91,31/10/2010,PRNDY,5.8957,312130.0,2084.0
5211462,101396,91,30/11/2010,PRNDY,-6.5854,312130.0,2084.0
5211463,101396,91,31/12/2010,PRNDY,15.483,312130.0,2084.0
5211464,101396,91,31/01/2011,PRNDY,1.1389,312130.0,2084.0
5211465,101396,91,28/02/2011,PRNDY,-3.3363,312130.0,2084.0
5211466,101396,91,31/03/2011,PRNDY,1.3437,312130.0,2084.0
5211467,101396,91,30/04/2011,PRNDY,7.6508,312130.0,2084.0
5211468,101396,91,31/05/2011,PRNDY,0.1738,312130.0,2084.0
5211469,101396,91,30/06/2011,PRNDY,-1.3366,312130.0,2084.0
5211470,101396,91,31/07/2011,PRNDY,0.7915,312130.0,2084.0
5211471,101396,91,31/08/2011,PRNDY,-9.4035,312130.0,2084.0
5211472,101396,91,30/09/2011,PRNDY,-12.2854,312130.0,2084.0
5211473,101396,91,31/10/2011,PRNDY,19.2829,312130.0,2084.0
5211474,101396,91,30/11/2011,PRNDY,1.2449,312130.0,2084.0
5211475,101396,91,31/12/2011,PRNDY,-1.3364,312130.0,2084.0
5211476,101396,91,31/01/2012,PRNDY,3.2733,312130.0,2084.0
5211477,101396,91,29/02/2012,PRNDY,8.1347,312130.0,2084.0
5211478,101396,91,31/03/2012,PRNDY,0.5006,312130.0,2084.0
5211479,101396,91,30/04/2012,PRNDY,-0.5986,312130.0,2084.0
5211480,101396,91,31/05/2012,PRNDY,-5.8778,312130.0,2084.0
5211481,101396,91,30/06/2012,PRNDY,9.4697,312130.0,2084.0
5211482,101396,91,31/07/2012,PRNDY,1.6222,312130.0,2084.0
5211483,101396,91,31/08/2012,PRNDY,0.1949,312130.0,2084.0
5211484,101396,91,30/09/2012,PRNDY,4.0191,312130.0,2084.0
5211485,101396,91,31/10/2012,PRNDY,-4.2154,312130.0,2084.0
5211486,101396,91,30/11/2012,PRNDY,6.2615,312130.0,2084.0
5211487,101396,91,31/12/2012,PRNDY,1.8105,312130.0,2084.0
5211488,101396,91,31/01/2013,PRNDY,8.5661,312130.0,2084.0
5211489,101396,91,28/02/2013,PRNDY,3.8193,312130.0,2084.0
5211490,101396,91,31/03/2013,PRNDY,-3.9327,312130.0,2084.0
5211491,101396,91,30/04/2013,PRNDY,-0.717,312130.0,2084.0
5211492,101396,91,31/05/2013,PRNDY,-3.0703,312130.0,2084.0
5211493,101396,91,30/06/2013,PRNDY,-6.9721,312130.0,2084.0
5211494,101396,91,31/07/2013,PRNDY,7.3193,312130.0,2084.0
5211495,101396,91,31/08/2013,PRNDY,-2.537,312130.0,2084.0
5211496,101396,91,30/09/2013,PRNDY,7.2739,312130.0,2084.0
5211497,101396,91,31/10/2013,PRNDY,-3.167,312130.0,2084.0
5211498,101396,91,30/11/2013,PRNDY,-4.6356,312130.0,2084.0
5211499,101396,91,31/12/2013,PRNDY,0.4534,312130.0,2084.0
5211500,101396,91,31/01/2014,PRNDY,-5.8803,312130.0,2084.0
5211501,101396,91,28/02/2014,PRNDY,9.6834,312130.0,2084.0
5211502,101396,91,31/03/2014,PRNDY,-1.1375,312130.0,2084.0
5211503,101396,91,30/04/2014,PRNDY,2.9967,312130.0,2084.0
5211504,101396,91,31/05/2014,PRNDY,2.326,312130.0,2084.0
5211505,101396,91,30/06/2014,PRNDY,-2.1713,312130.0,2084.0
5211506,101396,91,31/07/2014,PRNDY,-5.8054,312130.0,2084.0
5211507,101396,91,31/08/2014,PRNDY,5.5496,312130.0,2084.0
5211508,101396,91,30/09/2014,PRNDY,-4.2003,312130.0,2084.0
5211509,101396,91,31/10/2014,PRNDY,0.4945,312130.0,2084.0
5211510,101396,91,30/11/2014,PRNDY,5.3088,312130.0,2084.0
5211511,101396,91,31/12/2014,PRNDY,-6.0428,312130.0,2084.0
5211512,101396,91,31/01/2015,PRNDY,7.7526,312130.0,2084.0
5211513,101396,91,28/02/2015,PRNDY,-1.2095,312130.0,2084.0
5211514,101396,91,31/03/2015,PRNDY,-0.4544,312130.0,2084.0
5211515,101396,91,30/04/2015,PRNDY,5.1395,312130.0,2084.0
5211516,101396,91,31/05/2015,PRNDY,-0.7919,312130.0,2084.0
